postcode,postcode_space,postcode area,Average_download_speed_Mbit_s,Maximum_download_speed_Mbit_s,Minimum_download_speed_Mbit_s,Average_upload_speed_Mbit_s,Maximum_upload_speed_Mbit_s,Minimum_upload_speed_Mbit_s,Average_data_usage_GB,All Premises,All Matched Premises,lsoa_area,county
PL267PZ,PL26 7PZ,PL,3.32862668882732,4.394449154672439,1.7047480922384253,1.9740810260220096,3.044522437723423,0.3364722366212129,5.605802066295998,3.6375861597263857,3.6375861597263857,Cornwall 030C,Cornwall
PL267QA,PL26 7QA,PL,3.269568939183719,3.708682081410116,2.4595888418037104,1.8870696490323797,2.3978952727983707,0.7419373447293773,6.156978985585555,1.791759469228055,1.791759469228055,Cornwall 030C,Cornwall
PL267QB,PL26 7QB,PL,3.269568939183719,4.216562194946349,2.0412203288596382,1.791759469228055,3.0155349008501706,0.5877866649021191,4.204692619390966,2.5649493574615367,2.5649493574615367,Cornwall 030C,Cornwall
PL267QD,PL26 7QD,PL,3.8918202981106265,4.219507705176107,3.58351893845611,2.388762789235098,2.8903717578961645,1.840549633397487,4.356708826689592,1.791759469228055,1.791759469228055,Cornwall 030C,Cornwall
PL267QG,PL26 7QG,PL,3.572345637857985,4.206184043977636,1.8082887711792655,2.2407096892759584,2.9231615807191558,0.3364722366212129,5.8805329864007,2.5649493574615367,2.5649493574615367,Cornwall 030C,Cornwall
PL267QH,PL26 7QH,PL,2.7788192719904172,3.490428515390098,0.7419373447293773,1.1631508098056809,1.9459101490553132,0.3364722366212129,5.616771097666572,2.6390573296152584,2.6390573296152584,Cornwall 030C,Cornwall
PL267QJ,PL26 7QJ,PL,2.884800712846709,3.4242626545931514,2.186051276738094,1.4586150226995167,2.2192034840549946,0.5877866649021191,5.8289456176102075,1.9459101490553132,1.9459101490553132,Cornwall 030C,Cornwall
PL267QL,PL26 7QL,PL,2.186051276738094,2.509599262378372,1.6486586255873816,0.7419373447293773,0.7884573603642703,0.5877866649021191,4.969813299576001,2.9444389791664403,2.9444389791664403,Cornwall 030A,Cornwall
PL267QN,PL26 7QN,PL,2.341805806147327,2.6741486494265287,1.8562979903656263,0.6931471805599453,0.7884573603642703,0.3364722366212129,5.402677381872279,3.332204510175204,3.332204510175204,Cornwall 030A,Cornwall
PL267QP,PL26 7QP,PL,1.824549292051046,2.2823823856765264,0.6418538861723947,0.6418538861723947,0.7884573603642703,0.3364722366212129,4.77912349311153,3.8918202981106265,3.8918202981106265,Cornwall 030A,Cornwall
PL267QQ,PL26 7QQ,PL,3.2809112157876537,4.044804116661965,0.09531017980432493,1.791759469228055,2.7212954278522306,0.09531017980432493,5.087596335232384,3.1354942159291497,3.1354942159291497,Cornwall 030C,Cornwall
PL267QR,PL26 7QR,PL,1.9600947840472698,2.151762203259462,1.8082887711792655,0.6931471805599453,0.7419373447293773,0.6418538861723947,4.997212273764115,1.9459101490553132,1.9459101490553132,Cornwall 030A,Cornwall
PL267QS,PL26 7QS,PL,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,0.7419373447293773,3.091042453358316,1.9459101490553132,1.9459101490553132,Cornwall 030A,Cornwall
PL267QT,PL26 7QT,PL,2.066862759472976,2.1400661634962708,1.9878743481543455,0.5306282510621704,0.6931471805599453,0.3364722366212129,5.313205979041787,1.9459101490553132,1.9459101490553132,Cornwall 030A,Cornwall
PL267QW,PL26 7QW,PL,2.0794415416798357,2.3978952727983707,1.8562979903656263,0.5877866649021191,0.7884573603642703,0.3364722366212129,4.499809670330265,2.6390573296152584,2.6390573296152584,Cornwall 030A,Cornwall
PL267QX,PL26 7QX,PL,2.8622008809294686,3.2347491740244907,2.066862759472976,0.6418538861723947,0.8329091229351039,0.3364722366212129,3.9318256327243257,2.833213344056216,2.833213344056216,Cornwall 030A,Cornwall
PL267QZ,PL26 7QZ,PL,3.0819099697950434,3.2308043957334744,2.797281334830153,0.7419373447293773,0.8329091229351039,0.6418538861723947,5.762051382780177,2.1972245773362196,2.1972245773362196,Cornwall 030C,Cornwall
PL267RA,PL26 7RA,PL,2.322387720290225,2.72785282839839,1.6094379124341003,0.5306282510621704,0.7419373447293773,0.26236426446749106,4.406719247264253,1.791759469228055,1.791759469228055,Cornwall 030C,Cornwall
PL267RD,PL26 7RD,PL,2.341805806147327,2.451005098112319,2.1162555148025524,0.6931471805599453,0.7884573603642703,0.5877866649021191,2.4849066497880004,1.791759469228055,1.791759469228055,Cornwall 030B,Cornwall
PL267RE,PL26 7RE,PL,3.1441522786722644,3.634951112088381,2.322387720290225,1.8082887711792655,2.33214389523559,0.6418538861723947,4.356708826689592,2.4849066497880004,2.4849066497880004,Cornwall 030B,Cornwall
PL267RF,PL26 7RF,PL,2.631888840136646,3.4688560301359703,1.9021075263969205,1.1939224684724346,2.322387720290225,0.3364722366212129,4.356708826689592,1.9459101490553132,1.9459101490553132,Cornwall 030B,Cornwall
PL267RG,PL26 7RG,PL,2.6741486494265287,3.543853682063679,0.26236426446749106,1.3609765531356006,2.33214389523559,0.4054651081081644,5.1298987149230735,2.833213344056216,2.833213344056216,Cornwall 030B,Cornwall
PL267RH,PL26 7RH,PL,3.1135153092103742,3.505557396986398,1.8082887711792655,1.6486586255873816,2.2407096892759584,0.3364722366212129,4.574710978503383,2.3978952727983707,2.3978952727983707,Cornwall 030B,Cornwall
PL267RJ,PL26 7RJ,PL,3.481240089335692,4.238444906195857,1.8870696490323797,2.128231705849268,3.044522437723423,0.5877866649021191,5.517452896464707,3.8501476017100584,3.8501476017100584,Cornwall 030D,Cornwall
PL267RL,PL26 7RL,PL,3.481240089335692,4.278054044290903,1.8082887711792655,2.0918640616783932,3.039749158970765,0.5877866649021191,4.736198448394496,3.044522437723423,3.044522437723423,Cornwall 030D,Cornwall
PL267RQ,PL26 7RQ,PL,2.6026896854443837,3.2268439945173775,1.7749523509116738,1.1631508098056809,2.066862759472976,0.5877866649021191,4.3694478524670215,2.3978952727983707,2.3978952727983707,Cornwall 030B,Cornwall
PL267RS,PL26 7RS,PL,3.1441522786722644,3.910021002757473,1.547562508716013,1.667706820558076,2.272125885509337,0.3364722366212129,4.990432586778736,2.6390573296152584,2.6390573296152584,Cornwall 030D,Cornwall
PL267RT,PL26 7RT,PL,3.4242626545931514,4.373238128640803,0.7419373447293773,2.163323025660538,3.044522437723423,0.6931471805599453,5.707110264748875,2.3978952727983707,2.3978952727983707,Cornwall 030D,Cornwall
PL267RW,PL26 7RW,PL,2.6390573296152584,3.242592351485517,2.1972245773362196,0.9555114450274363,1.4586150226995167,0.5877866649021191,4.060443010546419,2.4849066497880004,2.4849066497880004,Cornwall 030B,Cornwall
PL267RX,PL26 7RX,PL,3.5553480614894135,4.3463994570307305,1.8082887711792655,2.2082744135228043,3.044522437723423,0.6418538861723947,5.147494476813453,2.4849066497880004,2.4849066497880004,Cornwall 030C,Cornwall
PL267RY,PL26 7RY,PL,2.9856819377004897,4.023564380161053,1.0296194171811581,1.5040773967762742,2.3978952727983707,0.4054651081081644,5.5093883366279774,2.0794415416798357,2.0794415416798357,Cornwall 030C,Cornwall
PL267SA,PL26 7SA,PL,2.0918640616783932,2.5877640352277083,0.6931471805599453,0.5877866649021191,0.7884573603642703,0.3364722366212129,4.382026634673881,2.3978952727983707,2.3978952727983707,Cornwall 030B,Cornwall
PL267SF,PL26 7SF,PL,2.501435951739211,2.785011242238338,1.791759469228055,0.6418538861723947,0.7884573603642703,0.5306282510621704,4.736198448394496,2.0794415416798357,2.0794415416798357,Cornwall 030B,Cornwall
PL267SJ,PL26 7SJ,PL,2.9069010598473755,3.9815490680767565,1.4816045409242156,1.33500106673234,2.3978952727983707,0.5877866649021191,4.812184355372417,1.9459101490553132,1.9459101490553132,Cornwall 030B,Cornwall
PL267SN,PL26 7SN,PL,4.041295341132285,4.3294166844015844,2.3608540011180215,2.747270914255491,3.044522437723423,0.7419373447293773,6.272877006546167,1.791759469228055,1.791759469228055,Cornwall 030B,Cornwall
PL267SP,PL26 7SP,PL,3.0204248861443626,3.8522730010223722,0.9162907318741551,1.5260563034950492,2.2823823856765264,0.3364722366212129,5.017279836814924,3.4339872044851463,3.4339872044851463,Cornwall 030E,Cornwall
PL267SQ,PL26 7SQ,PL,2.9014215940827497,3.597312260588446,1.8718021769015913,1.1631508098056809,1.8718021769015913,0.47000362924573563,4.382026634673881,1.9459101490553132,1.9459101490553132,Cornwall 030D,Cornwall
PL267SR,PL26 7SR,PL,3.005682604407159,4.394449154672439,1.2809338454620642,1.6863989535702288,3.044522437723423,0.3364722366212129,4.2626798770413155,2.8903717578961645,2.8903717578961645,Cornwall 030C,Cornwall
PL267SS,PL26 7SS,PL,3.3568971227655755,4.394449154672439,0.9932517730102834,1.9878743481543455,3.044522437723423,0.3364722366212129,5.1298987149230735,2.3978952727983707,2.3978952727983707,Cornwall 030C,Cornwall
PL267ST,PL26 7ST,PL,2.9496883350525844,4.320151230955794,0.7419373447293773,1.7227665977411035,3.044522437723423,0.3364722366212129,3.044522437723423,2.9444389791664403,2.9444389791664403,Cornwall 030C,Cornwall
PL267SW,PL26 7SW,PL,1.1314021114911006,1.1314021114911006,1.1314021114911006,0.6931471805599453,0.6931471805599453,0.6931471805599453,2.772588722239781,1.791759469228055,1.791759469228055,Cornwall 030A,Cornwall
PL267SX,PL26 7SX,PL,2.302585092994046,3.4372078191851885,0.9555114450274363,0.8329091229351039,1.791759469228055,0.3364722366212129,3.7612001156935624,2.0794415416798357,2.0794415416798357,Cornwall 030C,Cornwall
PL267SY,PL26 7SY,PL,2.379546134130174,2.9069010598473755,1.589235205116581,0.6418538861723947,0.7884573603642703,0.3364722366212129,5.91350300563827,1.791759469228055,1.791759469228055,Cornwall 030C,Cornwall
PL267TA,PL26 7TA,PL,3.1945831322991562,3.9080149840306073,1.8082887711792655,1.6094379124341003,2.3978952727983707,0.47000362924573563,5.666426688112432,4.219507705176107,4.219507705176107,Cornwall 030B,Cornwall
PL267TD,PL26 7TD,PL,3.4111477125153233,3.713572066704308,1.410986973710262,1.8718021769015913,2.3978952727983707,0.6418538861723947,3.1354942159291497,1.9459101490553132,1.9459101490553132,Cornwall 030E,Cornwall
PL267TE,PL26 7TE,PL,3.594568774642695,4.089332020398556,0.8754687373538999,2.066862759472976,2.797281334830153,0.5877866649021191,5.062595033026967,2.5649493574615367,2.5649493574615367,Cornwall 030E,Cornwall
PL267TL,PL26 7TL,PL,3.3178157727231046,4.000033882750859,0.6418538861723947,1.7578579175523736,2.2823823856765264,0.3364722366212129,5.272999558563747,3.8066624897703196,3.8066624897703196,Cornwall 030E,Cornwall
PL267TN,PL26 7TN,PL,2.9069010598473755,3.7727609380946383,0.7884573603642703,1.1314021114911006,2.2512917986064953,0.3364722366212129,5.135798437050262,3.295836866004329,3.295836866004329,Cornwall 030E,Cornwall
PL267TP,PL26 7TP,PL,3.109060958860994,3.708682081410116,1.2237754316221157,1.4350845252893227,2.322387720290225,0.5306282510621704,5.0106352940962555,3.2188758248682006,3.2188758248682006,Cornwall 030E,Cornwall
PL267TQ,PL26 7TQ,PL,2.6602595372658615,3.624340932976365,0.8754687373538999,1.0986122886681098,2.1972245773362196,0.4054651081081644,4.941642422609304,2.70805020110221,2.70805020110221,Cornwall 030E,Cornwall
PL267TR,PL26 7TR,PL,3.0204248861443626,3.713572066704308,0.6931471805599453,1.1939224684724346,2.0918640616783932,0.4054651081081644,6.018593214496234,2.8903717578961645,2.8903717578961645,Cornwall 030B,Cornwall
PL267TS,PL26 7TS,PL,2.653241964607215,3.0349529867072724,2.2407096892759584,0.8329091229351039,0.9932517730102834,0.7419373447293773,5.365976015021851,1.9459101490553132,1.9459101490553132,Cornwall 030B,Cornwall
PL267TW,PL26 7TW,PL,2.772588722239781,3.1179499062782403,1.252762968495368,1.0296194171811581,1.667706820558076,0.47000362924573563,3.5553480614894135,2.0794415416798357,2.0794415416798357,Cornwall 030E,Cornwall
PL267TY,PL26 7TY,PL,3.039749158970765,3.9945242269398897,0.6418538861723947,1.4586150226995167,2.3513752571634776,0.09531017980432493,4.955827057601261,4.143134726391533,4.143134726391533,Cornwall 030B,Cornwall
PL267TZ,PL26 7TZ,PL,3.122364924487357,3.616308761279101,1.308332819650179,1.62924053973028,2.0918640616783932,0.5306282510621704,5.459585514144159,2.3978952727983707,2.3978952727983707,Cornwall 030B,Cornwall
PL267UA,PL26 7UA,PL,3.5667118201397288,4.3463994570307305,2.4423470353692043,2.272125885509337,3.044522437723423,0.7419373447293773,4.836281906951478,2.5649493574615367,2.5649493574615367,Cornwall 030B,Cornwall
PL267UB,PL26 7UB,PL,3.529297384289471,4.382026634673881,2.3513752571634776,2.0541237336955462,3.044522437723423,0.7884573603642703,4.418840607796598,1.9459101490553132,1.9459101490553132,Cornwall 030B,Cornwall
PL267UD,PL26 7UD,PL,3.493472657771326,4.351567427189173,2.6026896854443837,1.9315214116032138,3.044522437723423,0.7419373447293773,4.418840607796598,2.0794415416798357,2.0794415416798357,Cornwall 030B,Cornwall
PL267UE,PL26 7UE,PL,3.5779478934066544,4.02535169073515,1.252762968495368,2.028148247292285,2.3978952727983707,0.4054651081081644,5.0689042022202315,1.9459101490553132,1.9459101490553132,Cornwall 030B,Cornwall
PL267UF,PL26 7UF,PL,2.653241964607215,2.7536607123542622,2.5257286443082556,0.7884573603642703,0.8329091229351039,0.7419373447293773,4.59511985013459,1.9459101490553132,1.9459101490553132,Cornwall 030B,Cornwall
PL267UG,PL26 7UG,PL,3.3068867021909143,4.393213824064446,1.8870696490323797,1.8082887711792655,3.044522437723423,0.5877866649021191,5.484796933490655,4.060443010546419,4.060443010546419,Cornwall 030B,Cornwall
PL267UH,PL26 7UH,PL,3.5234150143864045,4.351567427189173,2.3702437414678603,2.0541237336955462,3.044522437723423,0.5877866649021191,4.204692619390966,3.367295829986474,3.367295829986474,Cornwall 030B,Cornwall
PL267UJ,PL26 7UJ,PL,3.7013019741124933,4.390738575275903,1.410986973710262,2.341805806147327,3.044522437723423,0.5306282510621704,5.799092654460526,3.044522437723423,3.044522437723423,Cornwall 030B,Cornwall
PL267UL,PL26 7UL,PL,3.6000482404073204,4.393213824064446,2.1041341542702074,2.151762203259462,3.044522437723423,0.47000362924573563,5.749392985908253,3.4339872044851463,3.4339872044851463,Cornwall 030B,Cornwall
PL267UQ,PL26 7UQ,PL,3.4781584227982836,4.394449154672439,1.5260563034950492,2.1041341542702074,3.044522437723423,0.6931471805599453,5.916202062607435,2.8903717578961645,2.8903717578961645,Cornwall 030B,Cornwall
PL267UW,PL26 7UW,PL,2.8735646395797834,3.380994674344636,2.322387720290225,1.4586150226995167,2.128231705849268,0.6931471805599453,5.683579767338681,1.9459101490553132,1.9459101490553132,Cornwall 030B,Cornwall
PL267UY,PL26 7UY,PL,3.5496173867804286,4.394449154672439,1.9878743481543455,2.0794415416798357,3.044522437723423,0.5877866649021191,5.087596335232384,3.6888794541139363,3.6888794541139363,Cornwall 030B,Cornwall
PL267UZ,PL26 7UZ,PL,2.928523523860541,2.990719731730447,2.8622008809294686,0.7419373447293773,0.7884573603642703,0.6931471805599453,6.285998094508865,1.9459101490553132,1.9459101490553132,Cornwall 030B,Cornwall
PL267WG,PL26 7WG,PL,3.380994674344636,3.713572066704308,2.8735646395797834,1.8870696490323797,2.3978952727983707,0.6931471805599453,5.480638923341991,2.3978952727983707,2.3978952727983707,Cornwall 030A,Cornwall
PL267WH,PL26 7WH,PL,3.367295829986474,4.390738575275903,2.4932054526026954,1.791759469228055,3.044522437723423,0.6931471805599453,5.351858133476067,2.0794415416798357,2.0794415416798357,Cornwall 030B,Cornwall
PL267WU,PL26 7WU,PL,3.5380565643793527,3.713572066704308,2.066862759472976,2.2192034840549946,2.3978952727983707,0.5877866649021191,6.018593214496234,1.9459101490553132,1.9459101490553132,Cornwall 024C,Cornwall
PL267WW,PL26 7WW,PL,3.505557396986398,4.394449154672439,1.824549292051046,2.1162555148025524,3.044522437723423,0.47000362924573563,5.886104031450156,3.8501476017100584,3.8501476017100584,Cornwall 030B,Cornwall
PL267XA,PL26 7XA,PL,3.3603753871419,4.394449154672439,2.4159137783010487,1.9021075263969205,3.044522437723423,0.6931471805599453,5.25227342804663,3.713572066704308,3.713572066704308,Cornwall 030B,Cornwall
PL267XD,PL26 7XD,PL,3.4531571205928664,4.394449154672439,1.0296194171811581,2.0412203288596382,3.044522437723423,0.1823215567939546,5.272999558563747,3.5263605246161616,3.5263605246161616,Cornwall 030B,Cornwall
PL267XE,PL26 7XE,PL,3.4995332823830174,4.394449154672439,1.6094379124341003,2.0014800002101243,3.044522437723423,0.5877866649021191,5.332718793265369,3.044522437723423,3.044522437723423,Cornwall 030B,Cornwall
PL267XF,PL26 7XF,PL,3.4404180948154366,3.648057459593681,2.6461747973841225,1.9021075263969205,2.0412203288596382,1.5260563034950492,5.726847747587197,2.3978952727983707,2.3978952727983707,Cornwall 024C,Cornwall
PL267XG,PL26 7XG,PL,3.505557396986398,4.279440045898781,1.0647107369924282,2.2407096892759584,3.044522437723423,0.3364722366212129,5.605802066295998,3.1354942159291497,3.1354942159291497,Cornwall 024C,Cornwall
PL267XH,PL26 7XH,PL,3.5553480614894135,4.345103280569283,1.252762968495368,2.174751721484161,3.044522437723423,0.3364722366212129,5.262690188904886,3.9889840465642745,3.9889840465642745,Cornwall 024C,Cornwall
PL267XJ,PL26 7XJ,PL,3.202746442938317,3.713572066704308,1.791759469228055,1.6863989535702288,2.1972245773362196,0.5877866649021191,6.089044875446846,2.5649493574615367,2.5649493574615367,Cornwall 024C,Cornwall
PL267XL,PL26 7XL,PL,3.0349529867072724,4.147885329150131,1.410986973710262,1.62924053973028,2.5416019934645457,0.3364722366212129,5.170483995038151,3.7612001156935624,3.7612001156935624,Cornwall 024C,Cornwall
PL267XN,PL26 7XN,PL,3.3214324131932926,4.247065649239764,1.252762968495368,1.824549292051046,2.91235066461494,0.3364722366212129,4.983606621708336,3.1780538303479458,3.1780538303479458,Cornwall 024C,Cornwall
PL267XQ,PL26 7XQ,PL,3.4339872044851463,4.324132656254979,1.62924053973028,2.1041341542702074,3.044522437723423,0.3364722366212129,5.424950017481403,2.995732273553991,2.995732273553991,Cornwall 024C,Cornwall
PL267XS,PL26 7XS,PL,2.509599262378372,2.791165107812717,1.589235205116581,0.7419373447293773,0.8329091229351039,0.5877866649021191,5.2574953720277815,2.5649493574615367,2.5649493574615367,Cornwall 030B,Cornwall
PL267XT,PL26 7XT,PL,3.6609942506244004,4.393213824064446,2.1162555148025524,2.2192034840549946,3.044522437723423,0.3364722366212129,4.852030263919617,4.174387269895637,4.174387269895637,Cornwall 030B,Cornwall
PL267XU,PL26 7XU,PL,3.8133070324889884,4.393213824064446,2.624668592163159,2.424802725718295,3.044522437723423,0.6931471805599453,5.389071729816501,3.4657359027997265,3.4657359027997265,Cornwall 030B,Cornwall
PL267XX,PL26 7XX,PL,2.8094026953624978,3.5115454388310208,1.410986973710262,1.4816045409242156,2.0412203288596382,0.3364722366212129,4.330733340286331,2.1972245773362196,2.1972245773362196,Cornwall 024C,Cornwall
PL267YA,PL26 7YA,PL,3.86702563949741,4.393213824064446,3.0633909220278057,2.4336133554004498,3.044522437723423,0.7419373447293773,6.240275845170769,1.791759469228055,1.791759469228055,Cornwall 030A,Cornwall
PL267YB,PL26 7YB,PL,3.6054978451748854,4.394449154672439,1.7047480922384253,2.1162555148025524,3.044522437723423,0.3364722366212129,5.393627546352362,4.04305126783455,4.04305126783455,Cornwall 030A,Cornwall
PL267YD,PL26 7YD,PL,3.56953269648137,4.351567427189173,2.2082744135228043,2.0794415416798357,3.044522437723423,0.3364722366212129,5.4638318050256105,3.828641396489095,3.828641396489095,Cornwall 030A,Cornwall
PL267YE,PL26 7YE,PL,3.4242626545931514,4.394449154672439,1.9878743481543455,1.840549633397487,3.044522437723423,0.5306282510621704,5.723585101952381,3.7376696182833684,3.7376696182833684,Cornwall 030A,Cornwall
PL267YG,PL26 7YG,PL,2.6878474937846906,3.0633909220278057,1.6863989535702288,0.7419373447293773,0.8329091229351039,0.3364722366212129,4.787491742782046,2.1972245773362196,2.1972245773362196,Cornwall 030A,Cornwall
PL267YH,PL26 7YH,PL,3.0301337002713233,3.2068032436339315,2.0541237336955462,0.7884573603642703,0.8329091229351039,0.4054651081081644,5.25227342804663,3.258096538021482,3.258096538021482,Cornwall 030B,Cornwall
PL267YJ,PL26 7YJ,PL,2.740840023925201,2.9444389791664403,2.0918640616783932,0.6931471805599453,0.8329091229351039,0.3364722366212129,5.19295685089021,2.3978952727983707,2.3978952727983707,Cornwall 030B,Cornwall
PL267YL,PL26 7YL,PL,2.70805020110221,2.9806186357439426,2.272125885509337,0.6931471805599453,0.8329091229351039,0.5877866649021191,5.424950017481403,1.9459101490553132,1.9459101490553132,Cornwall 030B,Cornwall
PL267YN,PL26 7YN,PL,2.681021528714291,3.1654750481410856,0.26236426446749106,0.6418538861723947,0.8329091229351039,0.4054651081081644,4.110873864173311,2.3978952727983707,2.3978952727983707,Cornwall 030B,Cornwall
PL267YP,PL26 7YP,PL,3.109060958860994,3.2188758248682006,2.856470206220483,0.7884573603642703,0.8329091229351039,0.6931471805599453,4.672828834461906,2.6390573296152584,2.6390573296152584,Cornwall 030A,Cornwall
PL267YQ,PL26 7YQ,PL,3.0819099697950434,3.2068032436339315,2.70805020110221,0.7884573603642703,0.8329091229351039,0.7884573603642703,5.627621113690637,2.3978952727983707,2.3978952727983707,Cornwall 030B,Cornwall
PL267YR,PL26 7YR,PL,3.3214324131932926,4.321480134805848,0.7884573603642703,1.6863989535702288,2.9231615807191558,0.5306282510621704,5.424950017481403,4.060443010546419,4.060443010546419,Cornwall 030A,Cornwall
PL267YT,PL26 7YT,PL,3.6838669122903918,4.393213824064446,2.8622008809294686,2.2512917986064953,3.044522437723423,0.7884573603642703,6.4967749901858625,2.0794415416798357,2.0794415416798357,Cornwall 030A,Cornwall
PL267YX,PL26 7YX,PL,3.292126286607793,4.382026634673881,2.0794415416798357,1.7227665977411035,3.044522437723423,0.47000362924573563,5.627621113690637,3.367295829986474,3.367295829986474,Cornwall 030A,Cornwall
PL267ZA,PL26 7ZA,PL,2.8791984572980396,3.1570004211501135,2.1972245773362196,0.7419373447293773,0.8329091229351039,0.3364722366212129,5.8916442118257715,3.8066624897703196,3.8066624897703196,Cornwall 030A,Cornwall
PL268AA,PL26 8AA,PL,3.634951112088381,3.8264651170664994,3.1654750481410856,2.174751721484161,2.3978952727983707,1.6863989535702288,4.983606621708336,2.8903717578961645,2.8903717578961645,Cornwall 024D,Cornwall
PL268AB,PL26 8AB,PL,1.4586150226995167,1.7227665977411035,1.1631508098056809,0.47000362924573563,0.6418538861723947,0.09531017980432493,5.135798437050262,2.772588722239781,2.772588722239781,Cornwall 024C,Cornwall
PL268AD,PL26 8AD,PL,1.7047480922384253,2.066862759472976,1.2809338454620642,0.5877866649021191,0.7419373447293773,0.3364722366212129,5.480638923341991,3.6375861597263857,3.6375861597263857,Cornwall 024D,Cornwall
PL268AF,PL26 8AF,PL,1.8562979903656263,3.6216707044204863,1.1314021114911006,0.7884573603642703,2.0918640616783932,0.5306282510621704,5.204006687076795,3.6375861597263857,3.6375861597263857,Cornwall 024C,Cornwall
PL268AH,PL26 8AH,PL,2.0014800002101243,4.390738575275903,0.4054651081081644,0.9555114450274363,3.044522437723423,0.3364722366212129,4.248495242049359,4.143134726391533,4.143134726391533,Cornwall 024D,Cornwall
PL268AJ,PL26 8AJ,PL,2.4423470353692043,3.3463891451671604,1.6094379124341003,0.7884573603642703,1.252762968495368,0.5306282510621704,5.198497031265826,1.9459101490553132,1.9459101490553132,Cornwall 024D,Cornwall
PL268AL,PL26 8AL,PL,3.0155349008501706,3.4210000089583352,1.9600947840472698,1.308332819650179,1.6863989535702288,0.3364722366212129,5.476463551931511,1.791759469228055,1.791759469228055,Cornwall 024C,Cornwall
PL268AN,PL26 8AN,PL,3.427514689979529,4.291828366755733,1.62924053973028,2.1041341542702074,3.044522437723423,0.3364722366212129,3.7612001156935624,2.5649493574615367,2.5649493574615367,Cornwall 024D,Cornwall
PL268AP,PL26 8AP,PL,3.5145260669691587,4.023564380161053,1.62924053973028,2.2617630984737906,2.8903717578961645,0.6931471805599453,5.60947179518496,2.833213344056216,2.833213344056216,Cornwall 024C,Cornwall
PL268AR,PL26 8AR,PL,1.3862943611198906,1.5686159179138452,1.1939224684724346,0.5877866649021191,0.6931471805599453,0.3364722366212129,4.127134385045092,1.9459101490553132,1.9459101490553132,Cornwall 024D,Cornwall
PL268AS,PL26 8AS,PL,1.6094379124341003,2.128231705849268,0.26236426446749106,0.5877866649021191,0.6931471805599453,0.3364722366212129,4.859812404361672,2.6390573296152584,2.6390573296152584,Cornwall 024C,Cornwall
PL268AU,PL26 8AU,PL,3.427514689979529,3.8607297110405954,1.410986973710262,2.272125885509337,2.8213788864092133,0.3364722366212129,5.82600010738045,1.791759469228055,1.791759469228055,Cornwall 024D,Cornwall
PL268AW,PL26 8AW,PL,3.7727609380946383,4.351567427189173,1.2237754316221157,2.451005098112319,3.044522437723423,0.3364722366212129,4.990432586778736,3.6888794541139363,3.6888794541139363,Cornwall 024C,Cornwall
PL268AX,PL26 8AX,PL,2.970414465569701,4.22683374526818,1.0647107369924282,1.8082887711792655,3.044522437723423,0.3364722366212129,4.990432586778736,3.1780538303479458,3.1780538303479458,Cornwall 024D,Cornwall
PL268AY,PL26 8AY,PL,3.7495040759303713,4.3254562831854875,1.4586150226995167,2.341805806147327,3.044522437723423,0.3364722366212129,4.969813299576001,2.1972245773362196,2.1972245773362196,Cornwall 024D,Cornwall
PL268AZ,PL26 8AZ,PL,3.696351468952637,4.394449154672439,0.5306282510621704,2.341805806147327,3.044522437723423,0.3364722366212129,3.9318256327243257,2.0794415416798357,2.0794415416798357,Cornwall 024D,Cornwall
PL268BA,PL26 8BA,PL,3.6402142821326553,4.394449154672439,1.547562508716013,2.2617630984737906,3.044522437723423,0.5877866649021191,5.198497031265826,2.302585092994046,2.302585092994046,Cornwall 024D,Cornwall
PL268BB,PL26 8BB,PL,3.594568774642695,4.359269647551265,1.4350845252893227,2.1162555148025524,3.044522437723423,0.3364722366212129,4.48863636973214,2.772588722239781,2.772588722239781,Cornwall 024C,Cornwall
PL268BD,PL26 8BD,PL,3.7232808808312687,4.394449154672439,1.4350845252893227,2.4336133554004498,3.044522437723423,0.5877866649021191,4.007333185232471,2.0794415416798357,2.0794415416798357,Cornwall 024D,Cornwall
PL268BE,PL26 8BE,PL,3.6428355156125294,4.37197629882038,1.0647107369924282,2.312535423847214,3.044522437723423,0.5877866649021191,5.910796644040527,3.713572066704308,3.713572066704308,Cornwall 024D,Cornwall
PL268BG,PL26 8BG,PL,3.342861804649192,4.089332020398556,0.8329091229351039,1.916922612182061,2.6026896854443837,0.3364722366212129,5.616771097666572,3.871201010907891,3.871201010907891,Cornwall 024D,Cornwall
PL268BH,PL26 8BH,PL,3.634951112088381,4.316153890523174,0.7884573603642703,2.2617630984737906,3.044522437723423,0.5877866649021191,5.84354441703136,3.58351893845611,3.58351893845611,Cornwall 024D,Cornwall
PL268BJ,PL26 8BJ,PL,3.5409593240373143,4.1059436980654525,1.308332819650179,2.174751721484161,2.803360380906535,0.3364722366212129,5.950642552587727,3.2188758248682006,3.2188758248682006,Cornwall 024D,Cornwall
PL268BL,PL26 8BL,PL,3.173878458937465,3.979681653901961,1.0986122886681098,1.6094379124341003,2.1972245773362196,0.47000362924573563,3.1780538303479458,2.70805020110221,2.70805020110221,Cornwall 024D,Cornwall
PL268BN,PL26 8BN,PL,3.5380565643793527,4.393213824064446,0.6418538861723947,2.163323025660538,3.044522437723423,0.1823215567939546,4.890349128221754,3.713572066704308,3.713572066704308,Cornwall 024D,Cornwall
